"id","foreign_key_id","source","qualification","eqf_level"
"499","565898","jobfind","H/Y High School Certificate","4"
"500","565898","jobfind","Pre-service 1-2 years in retail sales position (desired)","0"
"501","565900","jobfind","1 year of experience","0"
"502","565903","jobfind","Previous service in a similar location in a 4-5 star hotel","0"
"503","565904","jobfind","High School Diploma","4"
"504","565905","jobfind","Previous experience as a hairdresser","0"
"505","565905","jobfind","Qualifications in technical work","3"
"506","565908","jobfind","Holder of a digital tachograph card","0"
"507","565909","jobfind","Similar experience and qualifications","0"
"508","565910","jobfind","Degree or certificate of technical - professional high school degree","4"
"509","565910","jobfind","Previous service will be assessed","0"
"510","565912","jobfind","previous service in a similar position","0"
"511","565913","jobfind","Higher school in a sector related to the construction industry (e.g. engineer or sales sector)","5"
"512","565913","jobfind","At least three years of experience in the sales of construction materials","0"
"513","565915","jobfind","CV with a photo","0"
"514","565916","jobfind","Pre-service in food production or corresponding industry","3"
"515","565918","jobfind","Driving license","2"
"516","565918","jobfind","Previous experience in customer service","0"
"517","565920","jobfind","Required experience in a similar type of store (sacharoplasty)","0"
"518","565923","jobfind","Pre-service in a corresponding job","0"
"519","565923","jobfind","Pre-service in a corresponding position","0"
"520","565925","jobfind","Experience in respective position","0"
"521","565925","jobfind","Previous experience as a barista or in a similar role","0"
"522","565925","jobfind","High school diploma or equivalent","4"
"523","565926","jobfind","Previous experience in a similar position","0"
"524","565926","jobfind","Wisher facilities","0"
"525","565927","jobfind","Pre-service qualifications in respective positions","3"
"526","565927","jobfind","Graduates of cooking school","4"
"527","565928","jobfind","Single-parent families with an active unemployment card","0"
"528","565928","jobfind","Over 45 years old with an active unemployment card of at least 12 months","0"
"529","565929","jobfind","Corresponding position experience","0"
"530","565932","jobfind","Desired experience in a corresponding position","0"
"531","565932","jobfind","Professional certifications","4"
"532","565932","jobfind","Previous experience in a corresponding position","0"
"533","565933","jobfind","Drivers license and holder I","2"
"534","565933","jobfind","Working experience in customer service facilities","0"
"535","565934","jobfind","Graduate in Product Design/Indoor Decoration/Architecture/Graphic Arts","6"
"536","565934","jobfind","1-3 years of experience in the design of 3D models and photorealistic illustrations","0"
"537","565935","jobfind","Graduate engineers","6"
"538","565935","jobfind","Relevant professional experience (will be taken seriously into account)","0"
"539","565938","jobfind","Related service desired","0"
"540","565939","jobfind","Fixed salary and insurance","0"
"541","565939","jobfind","Monthly bonus","0"
"542","565939","jobfind","Education after hiring","0"
"543","565940","jobfind","Proven work experience as retail sales representative or similar role","0"
"544","565942","jobfind","Bachelor's degree in Information Technology, Computer Science or a related field","6"
"545","565943","jobfind","At least 1 year of desired experience in a corresponding section","0"
"546","565944","jobfind","Fixed work","0"
"547","565946","jobfind","At least 1 year experience in a corresponding position","0"
"548","565947","jobfind","Graduate A.E.I./T.E.I.","6"
"549","565947","jobfind","Economic, Administrative or Accounting Direction","6"
"550","565947","jobfind","Pre-Service at least 1 year in a corresponding position","0"
"551","565948","jobfind","At least 2 years of experience in a corresponding position","0"
"552","565951","jobfind","Pre-service in a similar position","0"
"553","565955","jobfind","Work experience in corresponding position","0"
"554","565955","jobfind","Consequence of professionalisation","0"
"555","565955","jobfind","Very good earnings","0"
"556","565957","jobfind","Pre-service in a similar location in luxury hotels","3"
"557","565958","jobfind","Pre-service at least 2 years in cold kitchen post","0"
"558","565959","jobfind","Indefinite-time contract of employment","0"
"559","565959","jobfind","Insurance coverage","0"
"560","565959","jobfind","Stamps","0"
"561","565959","jobfind","Gifts/Benefits","0"
"562","565960","jobfind","Class B driver's license","2"
"563","565962","jobfind","Bachelor's degree or relevant diploma in Business Administration or Sales-related field (preferred)","6"
"564","565962","jobfind","Previous experience in an administrative or sales support role (plus, but not required)","0"
"565","565965","jobfind","Pre-service in a similar location in luxury hotels","3"
"566","565967","jobfind","driving licence b","2"
"567","565967","jobfind","fulfilled military obligations","0"
"568","565967","jobfind","extensive experience in the design and construction of telecommunications projects","0"
"569","565968","jobfind","Secondary school diploma","3"
"570","565968","jobfind","Fulfilled military obligations","0"
"571","565968","jobfind","Secondary school diploma","3"
"572","565968","jobfind","Transferability to Mandra facilities","0"
"573","565969","jobfind","Lifting Machine Operator License","2"
"574","565970","jobfind","Proven experience in a senior e-commerce role with hands-on approach","0"
"575","565970","jobfind","Extensive experience in performance marketing and data-driven growth strategies","0"
"576","565971","jobfind","High school diploma","4"
"577","565973","jobfind","pre-service in a similar position","0"
"578","565982","jobfind","Degree in Archiving-Library or Historical-Archeological studies","6"
"579","565983","jobfind","2nd class driver license","3"
"580","565983","jobfind","3rd class driver license","2"
"581","565984","jobfind","E.M.A. graduates","5"
"582","565984","jobfind","Related polytechnic schools","4"
"583","565985","jobfind","Legislation on arbitrary electronic identities","0"
"584","565985","jobfind","Graduate architect/civil engineer","6"
"585","565986","jobfind","At least 2 years of experience in a corresponding role","0"
"586","565986","jobfind","Possession of an object-related degree (considered extra qualification)","5"
"587","565987","jobfind","Previous service of at least 3 years in similar responsibilities, preferably in accounting offices and very large enterprises","0"
"588","565987","jobfind","Degree A.E.I/T.I","6"
"589","565993","jobfind","previous service is necessary","0"
"590","565994","jobfind","At least two or three years of experience in a corresponding location in tourist accommodation of 4 or 5 stars","0"
"591","565997","jobfind","Knowledge of extra foreign language (German, Russian, Italian, French) considered an additional qualification","2"
"592","565997","jobfind","Disposal for offering services of high standards facilities","4"
"593","565998","jobfind","Pre-service experience in a corresponding position","0"
"594","565999","jobfind","Previous experience in kitchen consistency and professionalism","0"
