"id","foreign_key_id","source","industry_category","class_id","industry_nace"
"380","565903","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"381","565904","jobfind","Retail/Store","47.72","Retail sale of footwear and leather goods"
"382","565905","jobfind","Beauty and Personal Care","96.22","Beauty care and other beauty treatment activities"
"383","565906","jobfind","Retail","46.42","Wholesale of clothing and footwear"
"384","565907","jobfind",,,
"385","565908","jobfind","Transportation","49.39","Other passenger land transport n.e.c."
"386","565909","jobfind","Construction","41.0","Construction of residential and non-residential buildings"
"387","565910","jobfind",,,
"388","565912","jobfind","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"389","565913","jobfind","Construction industry","41.0","Construction of residential and non-residential buildings"
"390","565915","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"391","565916","jobfind","Food Production","10.89","Manufacture of other food products n.e.c."
"392","565917","jobfind","Retail/Food Service","56.11","Restaurant activities"
"393","565918","jobfind","Tourism/Leisure","79.9","Other reservation service and related activities"
"394","565919","jobfind","Hospitality/Club Service","55.1","Hotels and similar accommodation"
"395","565920","jobfind","Food Service/Hospitality","56.11","Restaurant activities"
"396","565922","jobfind","Education/Research","85.69","Educational support activities n.e.c."
"397","565923","jobfind","Food/Beverage","56.12","Mobile food service activities"
"398","565924","jobfind","Food Service/Hospitality","56.11","Restaurant activities"
"399","565925","jobfind","Food Service / Restaurant Industry","56.11","Restaurant activities"
"400","565926","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"401","565927","jobfind","Hospitality/Restaurant Industry","56.11","Restaurant activities"
"402","565928","jobfind","Food and Beverage","56.12","Mobile food service activities"
"403","565929","jobfind","Food production and marketing","10.89","Manufacture of other food products n.e.c."
"404","565932","jobfind","Telecommunications","61.1","Wired, wireless, and satellite telecommunication activities"
"405","565933","jobfind","Transportation and Travel Services","52.32","Intermediation service activities for passenger transportation"
"406","565934","jobfind","Retail/Manufacturing","46.43","Wholesale of electrical household appliances"
"407","565935","jobfind","Consultancy","70.2","Business and other management consultancy activities"
"408","565936","jobfind","Food Service","56.11","Restaurant activities"
"409","565938","jobfind","Digital Agency","96.4","Intermediation service activities for personal services"
"410","565939","jobfind",,,
"411","565940","jobfind","Retail and Sales","47.11","Non-specialised retail sale of predominately food, beverages or tobacco"
"412","565941","jobfind","Hospitality/Restaurant Industry","56.11","Restaurant activities"
"413","565942","jobfind","Technology or IT","26.2","Manufacture of computers and peripheral equipment"
"414","565943","jobfind","Hospitality and Tourism","79.9","Other reservation service and related activities"
"415","565944","jobfind","Facilities Management","81.1","Combined facilities support activities"
"416","565946","jobfind","Retail/Food Service","56.11","Restaurant activities"
"417","565947","jobfind","Retail/Food Service","56.11","Restaurant activities"
"418","565948","jobfind","Beauty and Wellness","86.96","Traditional, complementary and alternative medicine activities"
"419","565951","jobfind","Hospitality or Tourism","79.9","Other reservation service and related activities"
"420","565953","jobfind","Food Service/Hospitality","56.11","Restaurant activities"
"421","565954","jobfind","Food Service or Hospitality","56.11","Restaurant activities"
"422","565955","jobfind","Tourism or Recreation","79.9","Other reservation service and related activities"
"423","565956","jobfind","Retail/Furniture","46.47","Wholesale of household, office and shop furniture, carpets and lighting equipment"
"424","565957","jobfind","Hospitality and Tourism","79.9","Other reservation service and related activities"
"425","565958","jobfind","Food and Beverage (Restaurant)","56.11","Restaurant activities"
"426","565959","jobfind","Telecommunications","61.1","Wired, wireless, and satellite telecommunication activities"
"427","565960","jobfind","Construction or Transportation","42.13","Construction of bridges and tunnels"
"428","565962","jobfind","Sales and Business Administration","70.2","Business and other management consultancy activities"
"429","565963","jobfind","Furniture industry","31.0","Manufacture of furniture"
"430","565964","jobfind","Digital Marketing","96.4","Intermediation service activities for personal services"
"431","565965","jobfind","Hospitality and Tourism","79.9","Other reservation service and related activities"
"432","565967","jobfind","Construction","41.0","Construction of residential and non-residential buildings"
"433","565968","jobfind","Retail","46.42","Wholesale of clothing and footwear"
"434","565969","jobfind","Manufacturing or Warehouse","52.1","Warehousing and storage"
"435","565970","jobfind","Technology","26.2","Manufacture of computers and peripheral equipment"
"436","565971","jobfind","Industrial or Manufacturing","28.99","Manufacture of other special-purpose machinery n.e.c."
"437","565973","jobfind","Production","90.39","Other support activities to arts and performing arts"
"438","565981","jobfind","Food Service/Hospitality","56.11","Restaurant activities"
"439","565982","jobfind","Digitalization and Archives","91.12","Archive activities"
"440","565983","jobfind","Transportation/Distribution","49.5","Transport via pipeline"
"441","565984","jobfind","Construction/Engineering","42.13","Construction of bridges and tunnels"
"442","565985","jobfind","Professional Services Consulting","70.2","Business and other management consultancy activities"
"443","565986","jobfind","Hospitality or Hotel Industry","79.9","Other reservation service and related activities"
"444","565987","jobfind","Accounting and Tax Services","69.2","Accounting, bookkeeping and auditing activities; tax consultancy"
"445","565993","jobfind","Food Service","56.11","Restaurant activities"
"446","565994","jobfind","Hospitality and Tourism","79.9","Other reservation service and related activities"
"447","565997","jobfind","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"448","565998","jobfind","Hospitality/Taverns","56.11","Restaurant activities"
"449","565999","jobfind","Hospitality/Restaurant Industry","56.11","Restaurant activities"
"450","566000","jobfind","Airport Services","52.23","Service activities incidental to air transportation"
"451","566002","jobfind","Hospitality/Restaurant Industry","56.11","Restaurant activities"
"452","566003","jobfind","Hospitality/Tourism","79.9","Other reservation service and related activities"
"453","566004","jobfind","Hospitality and Focus","55.1","Hotels and similar accommodation"
"454","566006","jobfind","Retail or Tourism industry","79.9","Other reservation service and related activities"
"455","566007","jobfind","Construction and Manufacturing","41.0","Construction of residential and non-residential buildings"
"456","566008","jobfind","Hospitality/Tourism","79.9","Other reservation service and related activities"
"457","566009","jobfind","Customer Service/ Hospitality","55.1","Hotels and similar accommodation"
"458","566010","jobfind","Retail","46.42","Wholesale of clothing and footwear"
"459","566011","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"460","566012","jobfind","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"461","566013","jobfind","Hospitality and Tourism","79.9","Other reservation service and related activities"
"462","566015","jobfind","Hospitality/Restaurants/Bars","56.11","Restaurant activities"
"463","566016","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"464","566020","jobfind","Automotive Industry","29.1","Manufacture of motor vehicles"
"465","566021","jobfind",,,
"466","566023","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"467","566024","jobfind","Airlines and Ground Handling","51.21","Freight air transport"
"468","566025","jobfind","Aviation","52.23","Service activities incidental to air transportation"
"469","566026","jobfind","Automotive Services","46.71","Wholesale of motor vehicles"
"470","566027","jobfind","Aviation and Ground Handling","52.23","Service activities incidental to air transportation"
"471","566029","jobfind","Electribility provider","35.15","Trade of electricity"
"472","566030","jobfind","Heating energy systems, air conditioning, hydraulic components and technical works","25.21","Manufacture of central heating radiators, steam generators and boilers"
"473","566031","jobfind","Manufacturing or Logistics","52.25","Logistics service activities"
"474","566033","jobfind","Retail/Fashion","46.45","Wholesale of perfume and cosmetics"
"475","566034","jobfind","Manufacturing","28.97","Manufacture of additive manufacturing machinery"
"476","566036","jobfind","Facilities Management","81.1","Combined facilities support activities"
"477","566038","jobfind","Technology and E-commerce","63.91","Web search portal activities"
