"id","foreign_key_id","source","required_education_level","isced_level"
"785","512584","skywalker","Bachelor’s Degree in Physical Education and Sports Science","6"
"786","512585","skywalker",,
"787","512586","skywalker",,
"788","512587","skywalker",,
"789","512588","skywalker","High School Diploma","3"
"790","512589","skywalker",,
"791","512590","skywalker","Bachelor’s Degree","6"
"792","512591","skywalker","Degree in School of Cooking Art","5"
"793","512592","skywalker","Diploma IV Category","4"
"794","512593","skywalker","Degree or professional training","6"
"795","512594","skywalker","Degree in electrical engineering or corresponding vocational training","5"
"796","512595","skywalker",,
"797","512596","skywalker",,
"798","512597","skywalker",,
"799","512598","skywalker",,
"800","512599","skywalker","Gymnasium certificate or equivalent diploma","3"
"801","512600","skywalker","High school certificate or equivalent diploma","3"
"802","512601","skywalker","High school diploma or relative degree/diploma in cooking arts","3"
"803","512602","skywalker","Bachelor’s Degree (or WSET Level 2 certification)","6"
"804","512603","skywalker",,
"805","512604","skywalker","Not specified","0"
"806","512605","skywalker","Higher or Higher Education","6"
"807","512606","skywalker","Degree in Tourist School","3"
"808","512607","skywalker","Degree from School of Cooking Art","3"
"809","512608","skywalker",,
"810","512609","skywalker",,
"811","512610","skywalker","Not specified","0"
"812","512611","skywalker",,
"813","512612","skywalker","High School Diploma or equivalent","3"
"814","512613","skywalker","Bachelor's Degree","6"
"815","512614","skywalker","Bachelor's Degree","6"
"816","512615","skywalker","High school diploma or equivalent","3"
"817","512616","skywalker","Bachelor's Degree","6"
"818","512617","skywalker","Bachelor's Degree","6"
"819","512618","skywalker",,
"820","512619","skywalker",,
"821","512620","skywalker","Hotel School /Business in Tourism Certificate","3"
"822","512621","skywalker","High School Diploma","3"
"823","512622","skywalker",,
"824","512623","skywalker","High School Diploma","3"
"825","512624","skywalker","High School Diploma or equivalent, Diploma in Cooking Art","3"
"826","512625","skywalker","Certified education","3"
"827","512626","skywalker","Unknown","0"
"828","512629","skywalker","Degree in tourism or equivalent","6"
"829","512632","skywalker",,
"830","512634","skywalker",,
"831","512799","skywalker","Bachelor's Degree (in Greek Tourism or abroad)","6"
"832","512800","skywalker","Culinary degree or equivalent certification","5"
"833","512801","skywalker","Bachelor’s Degree","6"
"834","512802","skywalker",,
"835","512803","skywalker",,
"836","512804","skywalker","Culinary degree or equivalent certification","5"
"837","512805","skywalker","Degree","6"
"838","512806","skywalker","Not specified, but degree of corresponding specialization required","3"
"839","512807","skywalker",,
"840","512808","skywalker","Degree of corresponding specialization will be assessed","6"
"841","512809","skywalker",,
"842","512810","skywalker","Bachelors degree or higher","6"
"843","512811","skywalker","Not specified","0"
"844","512812","skywalker","Bachelor's Degree","6"
"845","512813","skywalker","Bachelor’s Degree (AEI Economics Finance)","6"
"846","512814","skywalker","Bachelor's Degree in AI/TEI/IEK/TEE electrical telecommunications informatics or other related sectors","6"
"847","512815","skywalker",,
"848","512816","skywalker","Higher Education (Degree in Law or related field)","6"
"849","512817","skywalker",,
"850","512818","skywalker",,
"851","512819","skywalker","High School Diploma or equivalent experience","3"
"852","512820","skywalker",,
"853","512821","skywalker","Bachelor’s Degree","6"
"854","512822","skywalker",,
"855","512823","skywalker","Bachelor's Degree","6"
"856","512824","skywalker","High School Diploma or equivalent","3"
"857","512825","skywalker","Bachelor's Degree or Diploma","6"
"858","512826","skywalker","Bachelor's Degree","6"
"859","512827","skywalker",,
"860","512828","skywalker","Bachelor’s Degree","6"
"861","512829","skywalker","Bachelor’s Degree or Professional Diploma","6"
"862","512830","skywalker",,
"863","512831","skywalker","Bachelor’s Degree in Hospitality, Travel Business, or relevant field","6"
"864","512832","skywalker","High School Diploma","3"
"865","512833","skywalker",,
"866","512834","skywalker","Diploma in Tourism/Food Sector","3"
"867","512835","skywalker","Bachelor’s Degree","6"
"868","512836","skywalker",,
"869","512837","skywalker","Not specified","0"
"870","512838","skywalker","Diploma","3"
"871","512839","skywalker",,
"872","512840","skywalker","High School Diploma","3"
"873","512841","skywalker",,
"874","512842","skywalker","High School Diploma","3"
"875","512843","skywalker","High School Diploma or equivalent","3"
"876","512844","skywalker",,
"877","512845","skywalker",,
"878","512846","skywalker",,
"879","512847","skywalker","Degree in Supply Chain Management (preferable)","6"
"880","512848","skywalker","Degree in Business Administration, Marketing Communications or related industry","6"
"881","512849","skywalker","Bachelor's Degree","6"
"882","512850","skywalker","Bachelor's degree in Hospitality Management or related field (preferred)","6"
"883","512851","skywalker",,
"884","512852","skywalker","No specific education requirement mentioned","0"
"885","512853","skywalker",,
"886","512854","skywalker","High school diploma or equivalent","3"
"887","512855","skywalker","Degree in School of Cooking Art","3"
"888","512856","skywalker","Bachelor's degree or diploma","6"
"889","512857","skywalker",,
"890","512858","skywalker",,
"891","512859","skywalker",,
"892","512860","skywalker","Bachelor's Degree or higher","6"
"893","512861","skywalker",,
"894","512862","skywalker","Bachelor's Degree in Social Work","6"
"895","512863","skywalker",,
"896","512864","skywalker","Bachelor's Degree","6"
"897","512865","skywalker","Bachelor's degree or higher","6"
"898","512866","skywalker",,
"899","512867","skywalker",,
"900","512868","skywalker",,
"901","512869","skywalker",,
"902","512870","skywalker","Bachelor's Degree (Faculty of Engineering/Architects/Decorators)","6"
"903","512871","skywalker","Bachelor's Degree","6"
"904","512872","skywalker","High school graduate","3"
"905","512873","skywalker",,
"906","512874","skywalker",,
"907","512875","skywalker",,
"908","512876","skywalker",,
"909","512877","skywalker","Diploma in Engineering, Electrology, Automation or Technology Applications","3"
"910","512878","skywalker","High school or technical school certificate","3"
"911","512879","skywalker","Bachelor's Degree/Diploma","6"
"912","512880","skywalker",,
"913","512881","skywalker","Bachelor's degree in Pharmacy or Postgraduate studies (MBA or MSc)","6"
"914","512882","skywalker","Bachelor’s Degree or higher","6"
"915","512883","skywalker","Bachelor’s Degree","6"
"916","512884","skywalker",,
"917","512885","skywalker",,
"918","512886","skywalker","Bachelor’s Degree (Tourism School)","6"
"919","512887","skywalker",,
"920","512888","skywalker","High School Diploma or equivalent, plus graduate from cook school","3"
"921","512889","skywalker","High School Certificate","3"
"922","512890","skywalker","High School Diploma or equivalent, plus graduate degree in tourist professions","6"
"923","512891","skywalker","Bachelor's Degree","6"
"924","512892","skywalker","Not specified.","0"
"925","512893","skywalker",,
"926","512894","skywalker",,
"927","512895","skywalker",,
"928","512896","skywalker","Culinary education or relevant certification","3"
"929","512897","skywalker","Bachelor's Degree","6"
"930","512898","skywalker",,
"931","512902","skywalker",,
"932","512906","skywalker",,
"933","512914","skywalker",,
"934","512923","skywalker","Bachelor’s Degree","6"
"935","512924","skywalker","Degree/Diploma","3"
"936","512925","skywalker",,
"937","512926","skywalker",,
"938","512927","skywalker",,
"939","512928","skywalker","Degree in Confectionary","6"
"940","512929","skywalker","Degree in Cooking","5"
"941","512930","skywalker","Degree in cooking","5"
"942","512931","skywalker","Tourist education/diploma/degree/studies","3"
"943","512932","skywalker",,
"944","512933","skywalker","Diploma","3"
"945","512934","skywalker","Equivalent school degree","1"
"946","512935","skywalker","Diploma or degree in tourist education","6"
"947","512936","skywalker","Degree in Hospitality/Tourism","6"
"948","512937","skywalker","Equivalent school certification of an electrician","3"
"949","512938","skywalker","Diploma or degree in tourism education","6"
"950","512939","skywalker",,
"951","512940","skywalker",,
"952","512941","skywalker","Masters Degree","7"
"953","512942","skywalker","Tourist education","3"
"954","512943","skywalker","Bachelor’s Degree (Pastry Techniques)","6"
"955","512944","skywalker",,
"956","512945","skywalker","Bachelor's Degree (in Agriculture or related field)","6"
"957","512946","skywalker","AEI-TEI degree","6"
"958","512948","skywalker","Bachelor's Degree","6"
"959","512949","skywalker","High School Certificate or Associated Diploma","3"
"960","512981","skywalker",,
"961","512983","skywalker",,
"962","513001","skywalker",,
"963","513018","skywalker","Bachelor's Degree (BSC. Graduate MSc in HR sector is considered an additional qualification)","6"
"964","565464","jobfind",,
"965","405764","kariera","High School Diploma or equivalent","3"
"966","512937","skywalker","Equivalent school certification of an electrician","3"
"967","331350","jobseeker","Bachelor’s Degree","6"
"968","270007","careernet","Not specified","0"
"969","270008","careernet","High School Diploma or equivalent","3"
"970","270009","careernet",,
"971","270010","careernet","Bachelor's Degree","6"
"972","270011","careernet","Bachelor’s Degree","6"
"973","270012","careernet","Higher education","6"
"974","270013","careernet",,
"975","270014","careernet",,
"976","270015","careernet","University degree and Post-graduate degree","7"
"977","270016","careernet","Captain Class A Diploma","3"
"978","270017","careernet","Bachelor's degree","6"
"979","270018","careernet","BS in Naval Architecture / Mechanical Engineering or relevant licenses","6"
"980","270019","careernet","Bachelor’s Degree","6"
"981","270020","careernet","University degree and Post-graduate degree","7"
"982","270021","careernet","Bachelor’s Degree or equivalent","6"
"983","270022","careernet",,
"984","270023","careernet","Bachelor's Degree","6"
"985","270024","careernet","High School Diploma, Electrologist degree","3"
"986","270025","careernet","Bachelor’s Degree","6"
"987","270026","careernet","Masters license","7"
"988","270027","careernet",,
"989","270028","careernet","Bachelor's Degree","6"
"990","270029","careernet",,
"991","270030","careernet","Bachelor’s Degree","6"
"992","270031","careernet","Bachelor’s Degree","6"
"993","270032","careernet",,
"994","270033","careernet","Bachelor's Degree","6"
"995","270034","careernet","Bachelor’s Degree in Marine Engineering/Naval Architecture","6"
"996","270181","careernet","Bachelor’s Degree","6"
"997","270183","careernet","Bachelor’s Degree","6"
"998","270186","careernet","Alumni/High School / TEI/AEI","3"
"999","270187","careernet","Bachelor’s Degree","6"
"1000","270188","careernet","Degree in Naval Architecture / Marine Engineering or Chief Engineer","6"
"1001","270189","careernet",,
"1002","270190","careernet",,
"1003","270191","careernet","Bachelor’s Degree","6"
"1004","270192","careernet","Bachelor’s Degree","6"
"1005","270193","careernet","Bachelor's Degree","6"
"1006","270194","careernet",,
"1007","270195","careernet","Not specified, but suitable for students","5"
"1008","270196","careernet",,
"1009","270199","careernet",,
"1010","270200","careernet",,
"1011","270201","careernet",,
"1012","270203","careernet",,
"1013","270204","careernet","Bachelor's Degree (in accounting or economics)","6"
"1014","270210","careernet",,
"1015","270211","careernet",,
"1016","270212","careernet",,
"1017","270213","careernet",,
"1018","270247","careernet",,
"1019","270248","careernet",,
"1020","270250","careernet",,
"1021","270252","careernet",,
"1022","270253","careernet","Not specified","0"
"1023","270255","careernet",,
"1024","270277","careernet",,
"1025","270278","careernet","Not specified","0"
"1026","270279","careernet",,
"1027","270280","careernet",,
"1028","270281","careernet",,
"1029","270282","careernet",,
"1030","270283","careernet",,
"1031","270285","careernet","Bachelor’s Degree or higher in a relevant field","6"
"1032","270286","careernet",,
"1033","270287","careernet","High School Diploma or equivalent","3"
"1034","190059","careerjet","Bachelor's Degree","6"
"1035","190060","careerjet",,
"1036","190061","careerjet",,
"1037","190063","careerjet",,
"1038","190064","careerjet","No minimum education requirement specified","3"
"1039","190065","careerjet",,
"1040","190066","careerjet","Bachelor's Degree","6"
"1041","190067","careerjet","AEI/TEI degree in Accounting or related field","5"
"1042","190068","careerjet",,
"1043","190069","careerjet",,
"1044","190070","careerjet","Technical/Professional school graduate diploma","3"
"1045","190071","careerjet",,
"1046","566121","jobfind",,
"1047","566122","jobfind","High School Diploma","3"
"1048","566124","jobfind","Higher education degree (desired)","6"
"1049","566125","jobfind","Diploma or Degree","5"
"1050","566126","jobfind",,
"1051","566128","jobfind","Keine spezifische Ausbildung angegeben","3"
"1052","566129","jobfind",,
"1053","566132","jobfind",,
